,cp,pays,ville,surface,nbPiece,idTypeBien,nbChambre,prix
120,45230,France,Chatillon Coligny,1017,,4,,44900
121,45330,France,Malesherbes,826,,4,,129000
122,45330,France,Malesherbes,864,,4,,63500
123,45330,France,Malesherbes,881,,4,,65000
124,45330,France,Malesherbes,771,,4,,66000
125,45470,France,Trainou,758,,4,,69535
126,45380,France,Chaingy,2400,,4,,118000
127,45130,France,Meung sur Loire,1350,,4,,136960
128,45160,France,Saint Hilaire Saint Mesmin,1100,,4,,195300
129,45160,France,Saint Hilaire Saint Mesmin,1150,,4,,199500
130,45750,France,Saint Pryve Saint Mesmin,1242,,4,,245000
131,45220,France,Chateau Renard,1339,,4,,32000
132,45230,France,Montbouy,900,,4,,37100
133,45340,France,Nibelle,500,,4,,39000
134,45490,France,Charmont en Beauce,918,,4,,43000
135,45120,France,Corquilleroy,1140,,4,,48000
136,45110,France,St Martin d Abbat,519,,4,,55500
137,45110,France,Châteauneuf-sur-Loire,831,,4,,60000
138,45150,France,Ferolles,755,,4,,62000
139,45330,France,Malesherbes,628,,4,,63000
140,45480,France,Autruy sur Juine,3205,,4,,63000
141,45240,France,Sennely,892,,4,,69000
142,45330,France,Malesherbes,7050,,4,,70000
143,45700,France,Montcresson,631,,4,,70000
144,45110,France,Chateauneuf sur Loire,460,,4,,71000
145,45140,France,St Jean de la Ruelle,3840,,4,,77000
146,45450,France,Sully la Chapelle,812,,4,,77000
147,45130,France,St Ay,872,,4,,90720
148,45130,France,St Ay,400,,4,,93960
149,45160,France,Olivet,,,4,,95000
150,45370,France,Mezieres les Clery,2400,,4,,95400
151,45160,France,Olivet,432,,4,,99500
152,45160,France,Olivet,411,,4,,99500
153,45160,France,Olivet,455,,4,,102000
154,45160,France,Olivet,540,,4,,108000
155,45370,France,Clery St Andre,2250,,4,,109000
156,45240,France,La Ferte St Aubin,5923,,4,,112000
157,45750,France,St Pryve St Mesmin,6370,,4,,134000
158,45160,France,Olivet,996,,4,,156000
159,45160,France,Olivet,1000,,4,,156000
160,45160,France,Olivet,10000,,4,,209700
161,45230,France,La Chapelle sur Aveyron,1374,,4,,37000
162,45500,France,Gien,465,,4,,42200
163,45500,France,Gien,1988,,4,,42200
164,45500,France,Gien,741,,4,,44900
165,45500,France,Gien,776,,4,,47605
166,45120,France,Cepoy,562,,4,,25000
167,45210,France,Rosoy-le-Vieil,560,,4,,25000
168,45250,France,Ouzouer-sur-Trézée,792,,4,,29700
169,45500,France,Gien,460,,4,,31990
170,45500,France,Gien,1004,,4,,34000
171,45500,France,Gien,601,,4,,34000
172,45120,France,Châlette-sur-Loing,1700,,4,,37100
173,45200,France,Montargis,1012,,4,,38000
174,45480,France,Bazoches les Gallerandes,1012,,4,,39500
175,45500,France,Saint-Martin-sur-Ocre,12500,,4,,39800
176,45290,France,Varennes Changy,7674,,4,,39900
177,45120,France,Cepoy,692,,4,,40000
178,45120,France,Cepoy,500,,4,,40000
179,45500,France,Gien,969,,4,,40990
180,45300,France,Courcy Aux Loges,750,,4,,43500
181,45200,France,Montargis,611,,4,,45000
182,45200,France,Amilly,905,,4,,45000
183,45460,France,Bonnée,631,,4,,49990
184,45210,France,Ferrières-en-Gâtinais,700,,4,,50000
185,45700,France,Villemandeur,870,,4,,53901
186,45460,France,Bray-en-Val,975,,4,,53990
187,45450,France,Fay Aux Loges,720,,4,,55000
188,45700,France,Villemandeur,700,,4,,59000
189,45700,France,Villemandeur,567,,4,,60000
190,45680,France,Dordives,3430,,4,,60000
191,45700,France,Villemandeur,410,,4,,63000
192,45680,France,Dordives,994,,4,,65000
193,45680,France,Dordives,1470,,4,,67000
194,45260,France,Châtenoy,3308,,4,,67990
195,45380,France,La Chapelle-Saint-Mesmin,1350,,4,,68000
196,45410,France,Sougy,,,4,,74990
197,45700,France,Montcresson,,,4,,78600
198,45430,France,Checy,,,4,,129400
199,45140,France,Saint Jean de la Ruelle,,,4,,258000
0,49380,France,Chavagnes,612,,4,,39000
1,49150,France,Fougeré,700,,4,,30000
2,49370,France,Becon les Granits,617,,4,,59000
3,49120,France,Chemille,165,,4,,8500
4,49125,France,Tierce,766,,4,,62700
5,49124,France,Saint-Barthélemy-d'Anjou,460,,4,,70000
6,49610,France,Juigne sur Loire,1624,,4,,91000
7,49150,France,Bauge,650,,4,,16000
8,49370,France,Le Louroux Beconnais,22400,,4,,27000
9,49170,France,St Leger des Bois,334,,4,,41650
10,49170,France,St Leger des Bois,358,,4,,45305
11,49122,France,Le May sur Evre,1090,,4,,77000
12,49320,France,Saulgé-l'Hôpital,1487,,4,,89900
13,49400,France,Saint Hilaire Saint Florent,2189,,4,,75000
14,49150,France,Bauge,900,,4,,33000
15,49170,France,La Possonnière,4140,,4,,54000
16,49330,France,Châteauneuf-sur-Sarthe,1125,,4,,69500
17,49370,France,Becon les Granits,701,,4,,70000
18,49800,France,Brain-sur-l'Authion,1564,,4,,89000
19,49125,France,Tiercé,810,,4,,108500
20,49080,France,Bouchemaine,821,,4,,163000
21,49080,France,Bouchemaine,913,,4,,164000
22,49080,France,Bouchemaine,943,,4,,175000
23,49080,France,Bouchemaine,4755,,4,,178000
24,49125,France,Briollay,444,,4,,190000
25,49300,France,Cholet,1141,,4,,97773
26,49320,France,Grézillé,653,,4,,25000
27,49160,France,Longué-Jumelles,1200,,4,,40490
28,49140,France,Jarzé,860,,4,,45000
29,49330,France,Châteauneuf-sur-Sarthe,506,,4,,54500
30,49000,France,Angers,524,,4,,162000
31,49500,France,Segre,468,,4,,19550
32,49500,France,Segre,1000,,4,,21250
33,49460,France,Feneu,6000,,4,,30990
34,49640,France,Daumeray,666,,4,,31000
35,49390,France,Vernantes,829,,4,,34000
36,49400,France,Rou-Marson,610,,4,,35000
37,49250,France,Beaufort-en-Vallée,1785,,4,,39400
38,49140,France,Marcé,650,,4,,39500
39,49330,France,Chateauneuf sur Sarthe,743,,4,,40020
40,49630,France,Mazé,657,,4,,42400
41,49140,France,Cornillé-les-Caves,1631,,4,,42500
42,49250,France,Saint-Rémy-la-Varenne,1642,,4,,45500
43,49380,France,Thouarcé,1081,,4,,47000
44,49400,France,Chace,470,,4,,47000
45,49150,France,Baugé,580,,4,,49500
46,49610,France,Saint-Melaine-sur-Aubance,759,,4,,53990
47,49320,France,Vauchrétien,574,,4,,61500
48,49220,France,Le Lion-d'Angers,,,4,,62990
49,49370,France,Saint-Clement-de-la-Place,,,4,,64000
50,49800,France,Trélazé,325,,4,,74990
51,49000,France,Angers,215,,4,,79990
52,49300,France,Cholet,2050,,4,,39960
53,49330,France,Chateauneuf sur Sarthe,663,,4,,44300
54,49110,France,Chaudron-en-Mauges,381,,4,,22264
55,49510,France,La Poitevinière,1810,,4,,22403
56,49390,France,Vernantes,546,,4,,29930
57,49290,France,Chaudefonds-sur-Layon,622,,4,,30000
58,49400,France,Rou-Marson,417,,4,,31000
59,49600,France,Andrezé,480,,4,,31850
60,49220,France,Thorigne-d'Anjou,700,,4,,33000
61,49380,France,Faye-d'Anjou,526,,4,,34000
62,49670,France,Valanjou,1777,,4,,34979
63,49440,France,Freigné,3500,,4,,35000
64,49390,France,Vernantes,543,,4,,35000
65,49120,France,Neuvy-en-Mauges,900,,4,,38772
66,49380,France,Champ-sur-Layon,531,,4,,40000
67,49230,France,Saint-Germain-sur-Moine,800,,4,,40356
68,49380,France,Faye-d'Anjou,698,,4,,49000
69,49280,France,Saint-Léger-sous-Cholet,751,,4,,61000
70,49450,France,Saint-André-de-la-Marche,372,,4,,61004
71,49300,France,Cholet,3408,,4,,61633
72,49750,France,Chanzeaux,1200,,4,,75000
73,49750,France,Beaulieu-sur-Layon,203,,4,,75000
74,49100,France,Angers,544,,4,,78000
75,49000,France,Écouflant,1900,,4,,100000
76,49380,France,Faye-d'Anjou,509,,4,,100000
77,49290,France,Chalonnes sur Loire,748,,4,,50500
78,49400,France,Saint Lambert des Levees,900,,4,,117500
79,49110,France,Saint-Pierre-Montlimart,2400,,4,,19000
80,49150,France,Baugé en Anjou,2400,,4,,41000
81,49160,France,Longué-Jumelles,1642,,4,,41400
82,49250,France,Brion,500,,4,,46990
83,49250,France,Beaufort-en-Vallée,668,,4,,46990
84,49400,France,Chacé,1024,,4,,48000
85,49250,France,Beaufort-en-Vallée,1200,,4,,49990
86,49400,France,Saint Lambert des Levees,1353,,4,,50000
87,49140,France,Jarze Villages,1090,,4,,53000
88,49400,France,Saumur,312,,4,,66000
89,49140,France,Jarze Villages,2020,,4,,68250
90,49125,France,Briollay,400,,4,,106500
91,49730,France,Parnay,872,,4,,265000
92,49120,France,Chemille,626,,4,,27456
93,49390,France,Vernoil,340,,4,,34000
94,49140,France,Seiches sur le Loir,,,4,,39920
95,49260,France,Le Coudray-Macouard,,,4,,50000
96,49290,France,Chalonnes sur Loire,,,4,,65000
97,49800,France,Trelaze,,,4,,76200
98,49190,France,Rochefort sur Loire,,,4,,75000
99,49300,France,Cholet,,,4,,109000
100,49300,France,Cholet,900,,4,,214000
101,49160,France,Longué-Jumelles,579,,4,,50000
102,49270,France,Champtoceaux,1900,,4,,54500
103,49380,France,Faye-d'Anjou,574,,4,,65000
104,49610,France,Soulaines-sur-Aubance,960,,4,,84000
105,49610,France,Juigne sur Loire,1553,,4,,99520
106,49400,France,Saumur,2200,,4,,33900
107,49150,France,Clefs,340,,4,,23000
108,49570,France,Montjean sur Loire,4105,,4,,172000
109,49190,France,Rochefort sur Loire,183,,4,,70600
110,49800,France,Trelaze,315,,4,,81000
111,49120,France,La Jumelliere,662,,4,,17000
112,49800,France,Trelaze,338,,4,,30600
113,49170,France,St Leger des Bois,833,,4,,35700
114,49660,France,Torfou,715,,4,,38000
115,49170,France,St Leger des Bois,455,,4,,39950
116,49260,France,Le Coudray-Macouard,1700,,4,,42500
117,49320,France,St Saturnin sur Loire,1459,,4,,47500
118,49170,France,St Leger des Bois,700,,4,,47770
119,49160,France,Longué-Jumelles,315,,4,,53000
120,49430,France,Durtal,2115,,4,,53000
121,49170,France,La Possonniere,406,,4,,54000
122,49170,France,St Leger des Bois,550,,4,,54000
123,49123,France,Ingrandes,4200,,4,,55000
124,49170,France,St Leger des Bois,1100,,4,,57000
125,49800,France,Trelaze,427,,4,,69000
126,49300,France,Cholet,22100,,4,,71500
127,49460,France,Tiercé et Environs,1000,,4,,71870
128,49800,France,Trelaze,2598,,4,,76500
129,49500,France,Segre,417,,4,,91000
130,49000,France,Angers,41654,,4,,105000
131,49750,France,Saint Lambert du Lattay,1200,,4,,105000
132,49400,France,Saumur,32673,,4,,55000
133,49290,France,Chalonnes sur Loire,935,,4,,58200
134,49290,France,Chalonnes sur Loire,733,,4,,60400
135,49160,France,Longué-Jumelles,605,,4,,65000
136,49600,France,Andreze,1200,,4,,28000
137,49500,France,Nyoiseau,1251,,4,,36000
138,49140,France,Seiches,1128,,4,,38950
139,49500,France,Segre,364,,4,,41000
140,49750,France,St Lambert du Lattay,862,,4,,53000
141,49400,France,Saumur,270,,4,,56776
142,49800,France,La Bohalle,1500,,4,,57120
143,49680,France,Vivy,,,4,,60000
144,49400,France,Saumur,,,4,,65000
145,49460,France,Feneu,,,4,,65990
146,49100,France,Angers,,,4,,69999
147,49290,France,Chalonnes-sur-Loire,,,4,,70000
148,49130,France,Les Ponts de Ce,,,4,,74998
149,49270,France,Champtoceaux,,,4,,148000
150,49170,France,La Possonniere,492,,4,,46420
151,49600,France,Le Fief Sauvin,910,,4,,31000
152,49270,France,Le Fuilet,572,,4,,38900
153,49270,France,Saint Christophe la Couperie,522,,4,,44000
154,49290,France,Chalonnes-sur-Loire,571,,4,,51000
155,49210,France,Chalonnes sur Loire,1367,,4,,54000
156,49112,France,Pellouailles les Vignes,684,,4,,55000
157,49290,France,Chalonnes-sur-Loire,714,,4,,58000
158,49290,France,Chalonnes-sur-Loire,698,,4,,60000
159,49280,France,Saint-Leger-sous-Cholet,800,,4,,61000
160,49530,France,Drain,1300,,4,,69500
161,49000,France,Angers,270,,4,,70000
162,49130,France,Les Ponts de Ce,3105,,4,,74998
163,49140,France,Villeveque,266,,4,,18500
164,49600,France,Geste,637,,4,,21000
165,49500,France,Segre,409,,4,,21250
166,49110,France,Saint Pierre Montlimart,603,,4,,24500
167,49110,France,Saint Pierre Montlimart,484,,4,,36000
168,49600,France,Geste,704,,4,,36000
169,49600,France,Beaupreau,704,,4,,38900
170,49600,France,Beaupreau,1780,,4,,39000
171,49330,France,Chateauneuf sur Sarthe,595,,4,,40020
172,49570,France,Montjean sur Loire,2422,,4,,41500
173,49350,France,Chênehutte-Trèves-Cunault,600,,4,,43990
174,49270,France,Saint Laurent des Autels,784,,4,,45000
175,49140,France,Jarze Villages,309,,4,,45000
176,49170,France,St Leger des Bois,522,,4,,46000
177,49290,France,Chalonnes sur Loire,490,,4,,46000
178,49320,France,Vauchretien,407,,4,,48600
179,49170,France,Saint Augustin des Bois,1202,,4,,48840
180,49330,France,Châteauneuf-sur-Sarthe,1714,,4,,52872.05
181,49270,France,Landemont,1167,,4,,56500
182,49750,France,Rablay sur Layon,825,,4,,60000
183,49100,France,Angers,3119,,4,,66000
184,49540,France,Martigne Briand,785,,4,,75900
185,49170,France,La Possonniere,693,,4,,81500
186,49125,France,Briollay,1200,,4,,87500
187,49220,France,Le Lion d'Angers,857,,4,,94500
188,49070,France,Saint Lambeert la Potherie,305,,4,,121500
189,49520,France,Bel Air de Combree,417,,4,,15300
190,49510,France,Jallais,1500,,4,,25000
191,49410,France,Saint Florent le Vieil,2219,,4,,34500
192,49700,France,Doué-la-Fontaine,559,,4,,36000
193,49600,France,Andreze,488,,4,,38000
194,49330,France,Etriche,973,,4,,40000
195,49230,France,St Crespin sur Moine,1270,,4,,53550
196,49500,France,Segre,789,,4,,54000
197,49125,France,Tierce,340,,4,,60300
198,49800,France,Trélazé,764,,4,,70000
199,49330,France,Chateauneuf,,,4,,70900
0,51130,France,Vélye,1353,,4,,67650
1,51500,France,Ludes,3197,,4,,341000
2,51100,France,Reims,270,,4,,225000
3,51700,France,Mareuil le Port,440,,4,,42500
4,51100,France,Reims,550,,4,,49500
5,51480,France,Boursault,600,,4,,75000
6,51480,France,Vauciennes,1,,4,,267000
7,51240,France,Pogny,900,,4,,49900
8,51300,France,Vitry-le-François,1400,,4,,39500
9,51330,France,Remicourt,2930,,4,,40500
10,51240,France,Vesigneul sur Marne,880,,4,,49950
11,51000,France,Châlons-en-Champagne,619,,4,,57000
12,51150,France,Juvigny,792,,4,,63417
13,51110,France,Aumenancourt,824,,4,,87600
14,51220,France,Courcy,466,,4,,89900
15,51150,France,Vraux,1000,,4,,120000
16,51230,France,Connantre,960,,4,,35000
17,51240,France,Pogny,494,,4,,39900
18,51210,France,Montmirail,520,,4,,42000
19,51100,France,Reims,78,,4,,43000
20,51100,France,Reims,583,,4,,43250
21,51240,France,Pogny,655,,4,,52000
22,51800,France,Ste Menehould,2000,,4,,53000
23,51240,France,Pogny,1355,,4,,55000
24,51110,France,Bazancourt,500,,4,,55000
25,51100,France,Reims,630,,4,,56700
26,51170,France,Lagery,630,,4,,56700
27,51100,France,Reims,694,,4,,58600
28,51100,France,Reims,702,,4,,59670
29,51170,France,Crugny,702,,4,,59670
30,51100,France,Reims,2060,,4,,64000
31,51220,France,Cormicy,610,,4,,79300
32,51100,France,Reims,610,,4,,79300
33,51110,France,Warmeriville,502,,4,,82500
34,51100,France,Reims,502,,4,,82500
35,51100,France,Reims,745,,4,,105000
36,51100,France,Reims,390,,4,,145000
37,51100,France,Reims,470,,4,,165000
38,51100,France,Reims,664,,4,,426000
39,51000,France,Chalons en Champagne,1243,,4,,21000
40,51170,France,Fismes,600,,4,,36750
41,51320,France,Sommesous,2273,,4,,58800
42,51500,France,Sillery,615,,4,,118000
43,51800,France,Villers-en-Argonne,2370,,4,,8000
44,51330,France,Noirlieu,947,,4,,14900
45,51330,France,Le Vieil Dampierre,1842,,4,,15500
46,51330,France,Givry en Argonne,856,,4,,21400
47,51800,France,Ste Menehould,8049,,4,,33500
48,51000,France,Chalons en Champagne,234,,4,,36600
49,51800,France,Berzieux,10440,,4,,39500
50,51600,France,La Cheppe,850,,4,,45000
51,51130,France,Chaintrix-Bierges,1000,,4,,48000
52,51000,France,Chalons en Champagne,293,,4,,49900
53,51000,France,Chalons en Champagne,592,,4,,49900
54,51510,France,Thibie,825,,4,,55500
55,51460,France,Courtisols,1484,,4,,66600
56,51480,France,Vauciennes,900,,4,,93000
57,51460,France,Courtisols,1980,,4,,104500
58,51140,France,Muizon,1044,,4,,125000
59,51460,France,Courtisols,3464,,4,,163500
60,51370,France,Thillois,948,,4,,166000
61,51370,France,Ormes,948,,4,,166000
62,51100,France,Reims,258,,4,,215400
63,51330,France,Le Vieil Dampierre,840,,4,,13500
64,51800,France,Villers-en-Argonne,2000,,4,,23500
65,51310,France,Champguyon,991,,4,,33000
66,51800,France,Chaudefontaine,1528,,4,,45500
67,51320,France,Sommesous,2301,,4,,58800
68,51460,France,Courtisols,983,,4,,61500
69,51100,France,Reims,942,,4,,71500
70,51100,France,Reims,786,,4,,182000
71,51300,France,Vitry en Perthois,1984,,4,,6000
72,51120,France,Soizy-Aux-Bois,1500,,4,,20000
73,51330,France,Givry-en-Argonne,1875,,4,,29500
74,51600,France,Saint Jean sur Tourbe,3100,,4,,35500
75,51600,France,St Remy sur Bussy,705,,4,,39900
76,51300,France,Vitry le Francois,705,,4,,42300
77,51240,France,Ecury sur Coole,1035,,4,,45000
78,51600,France,Saint Jean sur Tourbe,6280,,4,,60000
79,51120,France,Chichey,1992,,4,,79680
80,51110,France,Boult sur Suippe,2255,,4,,124200
81,51330,France,Noirlieu,700,,4,,12500
82,51330,France,La Neuville Aux Bois,1865,,4,,17500
83,51300,France,Favresse,984,,4,,24900
84,51210,France,Morsains,918,,4,,25000
85,51340,France,Trois Fontaines l Abbaye,755,,4,,29331
86,51300,France,Reims-la-Brûlée,700,,4,,30000
87,51220,France,St Thierry,853,,4,,35000
88,51320,France,Soudron,900,,4,,40000
89,51210,France,Corfélix,1210,,4,,42350
90,51210,France,Corfélix,1243,,4,,43505
91,51300,France,Thiéblemont-Farémont,1400,,4,,45000
92,51600,France,Suippes,730,,4,,45000
93,51100,France,Reims,525,,4,,45900
94,51510,France,Villers-le-Château,845,,4,,47000
95,51700,France,Igny Comblizy,1145,,4,,47010
96,51510,France,Villers-le-Château,952,,4,,48000
97,51300,France,Saint-Amand-sur-Fion,949,,4,,50000
98,51320,France,Bussy Lettree,3883,,4,,55500
99,51290,France,Giffaumont Champaubert,922,,4,,56000
100,51290,France,Giffaumont Champaubert,924,,4,,56000
101,51460,France,Somme Vesle,1091,,4,,59000
102,51600,France,La Cheppe,1062,,4,,59500
103,51290,France,Giffaumont Champaubert,990,,4,,60000
104,51150,France,Athis,616,,4,,61500
105,51400,France,Mourmelon-le-Petit,610,,4,,62500
106,51290,France,Giffaumont Champaubert,1198,,4,,63000
107,51290,France,Giffaumont Champaubert,1240,,4,,63000
108,51290,France,Giffaumont Champaubert,1241,,4,,63000
109,51520,France,Sarry,601,,4,,63560
110,51520,France,Sarry,607,,4,,63920
111,51240,France,La Chaussee sur Marne,1208,,4,,64000
112,51520,France,Sarry,617,,4,,64520
113,51240,France,La Chaussee sur Marne,1388,,4,,70000
114,51510,France,Matougues,872,,4,,74000
115,51460,France,Courtisols,815,,4,,77000
116,51400,France,Mourmelon-le-Grand,1280,,4,,77000
117,51400,France,Mourmelon-le-Petit,766,,4,,77500
118,51160,France,Germaine,1430,,4,,80000
119,51110,France,Pomacle,670,,4,,89400
120,51400,France,Les Petites-Loges,800,,4,,90000
121,51100,France,Reims,225,,4,,96000
122,51000,France,Chalons en Champagne,817,,4,,98100
123,51100,France,Reims,229,,4,,105000
124,51220,France,St Thierry,912,,4,,110160
125,51460,France,Courtisols,2427,,4,,112000
126,51460,France,Courtisols,2653,,4,,122000
127,51100,France,Reims,171,,4,,142800
128,51700,France,Leuvrigny,3382,,4,,145000
129,51100,France,Reims,1070,,4,,155000
130,51100,France,Reims,237,,4,,199080
131,51130,France,Vertus,4146,,4,,500630
132,51100,France,Reims,916,,4,,666800
133,51400,France,Bouy,974,,4,,15000
134,51800,France,Ste Menehould,2608,,4,,59500
135,51120,France,Chichey,1980,,4,,79680
136,51160,France,Germaine,887,,4,,81750
137,51210,France,Montmirail,3727,,4,,86500
138,51200,France,Epernay,670,,4,,110000
139,51130,France,Vert-Toulon,778,,4,,2900
140,51230,France,Faux-Fresnay,489,,4,,18000
141,51340,France,Pargny-sur-Saulx,722,,4,,18050
142,51260,France,Montgenost,636,,4,,21100
143,51310,France,Bouchy-Saint-Genest,700,,4,,22260
144,51130,France,Vélye,930,,4,,28000
145,51130,France,Vert-Toulon,662,,4,,28930
146,51130,France,Vert-Toulon,906,,4,,33794
147,51130,France,Vertus,842,,4,,36820
148,51130,France,Vert-Toulon,848,,4,,37058
149,51210,France,Montmirail,847,,4,,38000
150,51130,France,Vert-Toulon,841,,4,,38977
151,51130,France,Vertus,920,,4,,40232
152,51130,France,Voipreux,1137,,4,,47000
153,51170,France,Sarcy,601,,4,,50000
154,51170,France,Crugny,610,,4,,58000
155,51500,France,Villers Allerand,400,,4,,64900
156,51170,France,Sarcy,746,,4,,65000
157,51170,France,Saint Gilles,857,,4,,66000
158,51190,France,Avize,800,,4,,73500
159,51220,France,Hermonville,846,,4,,75000
160,51170,France,Tramery,731,,4,,75600
161,51220,France,Hermonville,824,,4,,85000
162,51170,France,Faverolles-et-Coëmy,1431,,4,,90000
163,51360,France,Beaumont-sur-Vesle,555,,4,,90000
164,51170,France,Poilly,1170,,4,,94000
165,51140,France,Courcelles-Sapicourt,784,,4,,94000
166,51170,France,Courlandon,10001,,4,,95000
167,51140,France,Muizon,600,,4,,96000
168,51490,France,Beine Nauroy,3000,,4,,103550
169,51220,France,Cormicy,657,,4,,104860
170,51390,France,Pargny-Lès-Reims,940,,4,,115000
171,51500,France,Sillery,615,,4,,134000
172,51430,France,Bezannes,584,,4,,155000
173,51120,France,Sézanne,270,,4,,18900
174,51310,France,Châtillon-sur-Morin,785,,4,,30000
175,51210,France,Montmirail,852,,4,,38000
176,51170,France,Ville en Tardenois,860,,4,,42700
177,51490,France,Bétheniville,486,,4,,44000
178,51230,France,Connantre,4600,,4,,44500
179,51310,France,Châtillon-sur-Morin,1571,,4,,45000
180,51170,France,Aougny,863,,4,,48000
181,51170,France,Fismes,950,,4,,50000
182,51100,France,Reims,759,,4,,66000
183,51210,France,Le Vézier,937,,4,,66000
184,51300,France,Orconte,23712,,4,,90000
185,51800,France,Moiremont,14100,,4,,125000
186,51290,France,Giffaumont-Champaubert,16000,,4,,129000
187,51120,France,Sézanne,1544,,4,,155870
188,51480,France,Belval sous Chatillon,1711,,4,,124500
189,51300,France,Vitry-le-François,1685,,4,,33500
190,51300,France,Vitry-le-François,18830,,4,,33500
191,51210,France,Montmirail,1140,,4,,35000
192,51700,France,Igny-Comblizy,920,,4,,40000
193,51130,France,Vert-Toulon,689,,4,,40232
194,51520,France,Recy,649,,4,,57000
195,51170,France,Fismes,555,,4,,59814
196,51110,France,Boult-sur-Suippe,1500,,4,,60000
197,51240,France,Nuisement sur Coole,354,,4,,63100
198,51110,France,Warmeriville,2069,,4,,66900
199,51120,France,Gaye,,,4,,68320
0,57320,France,Bouzonville,1282,,4,,28000
1,57230,France,Bitche,1634,,4,,24000
2,57290,France,Fameck,360,,4,,51000
3,57130,France,Vaux,500,,4,,35000
4,57530,France,Laquenexy,567,,4,,110000
5,57940,France,Volstroff,550,,4,,42000
6,57185,France,Clouange,800,,4,,66000
7,57970,France,Kuntzig,1104,,4,,129900
8,57160,France,Lessy,1627,,4,,220000
9,57230,France,Bitche,952,,4,,6900
10,57810,France,Ley,966,,4,,24848
11,57810,France,Ley,1091,,4,,25184
12,57810,France,Ley,2114,,4,,28184
13,57410,France,Rohrbach-Lès-Bitche,559,,4,,33500
14,57430,France,Sarralbe,1236,,4,,36000
15,57230,France,Bitche,415,,4,,44200
16,57530,France,Silly sur Nied,464,,4,,56000
17,57420,France,Sillegny,464,,4,,65632
18,57420,France,Sillegny,900,,4,,65632
19,57530,France,Servigny les Raville,800,,4,,78000
20,57530,France,Courcelles Chaussy,1050,,4,,82000
21,57144,France,Luttange,568,,4,,86000
22,57420,France,Pournoy-la-Grasse,568,,4,,90880
23,57420,France,Pournoy-la-Grasse,997,,4,,90880
24,57420,France,Solgne,500,,4,,99000
25,57685,France,Augny,1300,,4,,100000
26,57420,France,Solgne,453,,4,,123000
27,57220,France,Narbéfontaine,1093,,4,,19000
28,57230,France,Bitche,1800,,4,,48000
29,57370,France,Waltembourg,2530,,4,,58500
30,57250,France,Moyeuvre-Grande,360,,4,,64000
31,57920,France,Kedange sur Canner,60000,,4,,65000
32,57480,France,Laumesfeld,568,,4,,76000
33,57420,France,Pournoy la Grasse,999,,4,,90880
34,57730,France,Macheren,998,,4,,93830
35,57730,France,Macheren,1000,,4,,93830
36,57730,France,Macheren,609,,4,,94050
37,57180,France,Terville,937,,4,,100000
38,57050,France,Metz,1000,,4,,145000
39,57320,France,Dalstein,955,,4,,79000
40,57320,France,Neunkirchen-Lès-Bouzonville,299,,4,,85000
41,57170,France,Château-Salins,2054,,4,,30000
42,57850,France,Dabo,965,,4,,33000
43,57420,France,Lorry Mardigny,4552,,4,,39000
44,57850,France,Dabo,500,,4,,43500
45,57320,France,Bouzonville,998,,4,,44000
46,57480,France,Kirschnaumen,1062,,4,,65000
47,57130,France,Ars sur Moselle,,,4,,85000
48,57730,France,Macheren,,,4,,93830
49,57730,France,Macheren,,,4,,99880
50,57800,France,Freyming-Merlebach,10000,,4,,113300
51,57590,France,Delme,3200,,4,,134000
52,57560,France,Saint-Quirin,969,,4,,27000
53,57560,France,Vasperviller,1493,,4,,27500
54,57320,France,Freistroff,850,,4,,37500
55,57560,France,Abreschviller,1500,,4,,39500
56,57320,France,Alzing,80000,,4,,49000
57,57530,France,Courcelles sur Nied,640,,4,,52500
58,57230,France,Bitche,1230,,4,,54500
59,57530,France,Sanry-sur-Nied,585,,4,,64200
60,57350,France,Spicheren,757,,4,,69000
61,57255,France,Sainte-Marie-Aux-Chênes,514,,4,,74950
62,57070,France,Vantoux,410,,4,,82000
63,57530,France,Courcelles-Chaussy,810,,4,,118400
64,57420,France,Pournoy-la-Grasse,2800,,4,,160000
65,57330,France,Hettange-Grande,725,,4,,179000
66,57100,France,Thionville,725,,4,,179000
67,57160,France,Lessy,1104,,4,,220000
68,57160,France,Lessy,1344,,4,,260000
69,57320,France,Waldweistroff,930,,4,,28000
70,57220,France,Varize,250,,4,,51000
71,57320,France,Heining-les-Bouzonville,1113,,4,,75000
72,57850,France,Dabo,230,,4,,16500
73,57290,France,Fameck,1199,,4,,25000
74,57730,France,Folschviller,627,,4,,45000
75,57260,France,Guermange,553,,4,,14300
76,57420,France,Lorry-Mardigny,903,,4,,29000
77,57870,France,Plaine de Walsch,451,,4,,33000
78,57565,France,Niderviller,512,,4,,39000
79,57830,France,Richeval,1843,,4,,45000
80,57580,France,Chanville,499,,4,,57000
81,57245,France,Jury,512,,4,,81853
82,57245,France,Jury,526,,4,,92719
83,57880,France,Ham sous Varsberg,659,,4,,99000
84,57310,France,Bousse,2393,,4,,99500
85,57310,France,Bousse,911,,4,,99500
86,57310,France,Bousse,925,,4,,99500
87,57310,France,Bousse,2348,,4,,143000
88,57370,France,Phalsbourg,2832,,4,,145000
89,57070,France,Saint-Julien-Lès-Metz,700,,4,,189500
90,57070,France,Saint-Julien-Lès-Metz,980,,4,,192400
91,57830,France,Bebing,1500,,4,,38300
92,57790,France,Laneuville les Lorquin,1133,,4,,40000
93,57800,France,Freyming Merlebach,1368,,4,,42000
