,city,property_type,lat,long,bedrooms,bathrooms,price
42,Toulon,Appartement,43.10701920714438,5.933144635580972,0,1.0,51
43,Toulon,Appartement,43.112528265475696,5.940950999500464,1,1.0,62
44,Toulon,Maison,43.13647265008821,5.89240047852199,1,1.0,47
45,Toulon,Appartement,43.111185649016385,5.961776180533443,0,1.0,72
46,Toulon,Appartement,43.11026010937244,5.93845006058533,1,1.0,47
47,Toulon,Appartement,43.112953847694065,5.943222240817765,1,1.0,51
48,Toulon,Appartement,43.11847236150112,5.9351027010958735,0,1.0,51
49,Toulon,Appartement,43.11598388078888,5.935190971482561,0,1.0,50
0,Grenoble,Appartement,45.19290205326203,5.728642802417974,1,1.0,20
1,Grenoble,Appartement,45.17941849926823,5.733077439725565,1,1.0,31
2,Grenoble,Appartement,45.185226216877204,5.718215369569881,1,1.0,36
3,Grenoble,Appartement,45.187670261168066,5.721956213244789,0,1.0,47
4,Grenoble,Appartement,45.187893227192205,5.720181309775931,0,1.0,51
5,Grenoble,Appartement,45.18397764606,5.729339654189529,1,1.0,24
6,Grenoble,Appartement,45.16464032383757,5.725230718505358,1,1.0,36
7,Grenoble,Appartement,45.196964998760656,5.730216466698505,0,1.0,36
8,Grenoble,Maison,45.167044994660195,5.738092282218143,1,1.0,23
9,Saint-Martin-d'Hères,Appartement,45.18648741251499,5.7550153082093685,1,1.0,20
10,Échirolles,Appartement,45.14918446206892,5.7188060723352825,1,1.0,34
11,Grenoble,Appartement,45.191495072394915,5.709191408668382,1,1.0,46
12,Grenoble,Appartement,45.18722961029434,5.711182662399252,0,1.0,33
13,Meylan,Villa,45.21399855284459,5.777826586199879,1,1.0,32
14,Grenoble,Appartement,45.186586444717285,5.722604431609332,0,1.0,36
15,Grenoble,Appartement,45.185959059999625,5.723674800641421,2,1.0,71
16,Meylan,Villa,45.20988589213887,5.781949371483072,1,1.0,67
17,Villard-Bonnot,Appartement,45.23935465800373,5.889877900102085,0,1.0,41
18,Saint-Nizier-du-Moucherotte,Chambres d'hôtes,45.154730828789646,5.615357794296055,1,1.0,54
19,Grenoble,Appartement,45.186659322866696,5.705402734136912,1,1.0,31
20,Grenoble,Appartement,45.18098231798477,5.726979470448841,1,1.0,65
21,Saint-Martin-d'Hères,Appartement,45.18840729770484,5.757269838462898,1,1.0,22
22,Grenoble,Appartement,45.18126735183494,5.733094029844693,1,1.0,26
23,Grenoble,Appartement,45.181269531789034,5.704823140914426,1,1.0,20
24,Grenoble,Appartement,45.1850735582125,5.722805767553894,1,1.0,41
25,Saint-Martin-d'Hères,Appartement,45.189535517173105,5.7559030242797435,1,1.0,26
26,Grenoble,Appartement,45.18727418039537,5.722202456656994,2,1.5,78
27,La Tronche,Appartement,45.2019518336408,5.752263401810621,1,1.0,51
28,Grenoble,Appartement,45.18821194390788,5.710125110296819,1,1.0,58
29,Grenoble,Appartement,45.174448217050426,5.73034072329939,1,1.0,36
30,Grenoble,Appartement,45.18004718366948,5.735633043083334,1,1.0,24
31,Grenoble,Appartement,45.18202220285709,5.715414679854902,1,1.0,47
32,Saint-Martin-d'Uriage,Appartement,45.14485231499244,5.832157014003576,0,1.0,78
33,Grenoble,Maison,45.17334483839267,5.711907885603696,1,1.0,22
34,Grenoble,Appartement,45.16254120240655,5.737276327892373,1,1.0,15
35,Grenoble,Appartement,45.18215111684216,5.726128547289668,1,1.0,41
36,Grenoble,Bed & Breakfast,45.18985345496751,5.723042769378748,1,2.0,36
37,Grenoble,Appartement,45.1902181669434,5.727728958261996,1,1.0,29
38,Grenoble,Appartement,45.17362226631326,5.724478569500982,1,1.0,31
39,Grenoble,Appartement,45.1882052530552,5.734225414711636,1,1.0,31
40,Grenoble,Appartement en résidence,45.201658878406576,5.707519116162433,1,1.0,26
41,Grenoble,Appartement,45.18912093013107,5.722024342638773,2,1.0,98
42,Échirolles,Appartement,45.15750699874074,5.713351144953331,1,1.0,24
43,Grenoble,Appartement,45.18615915195681,5.716732844160925,1,1.5,20
44,Grenoble,Appartement,45.1770849781106,5.740341476128224,1,1.0,22
45,Grenoble,Appartement,45.18997683240045,5.709994774444207,1,1.0,22
46,Grenoble,Maison,45.18076560981912,5.737042718003944,1,1.0,38
47,Grenoble,Appartement,45.19172516578271,5.7312854245173135,1,1.0,51
48,La Tronche,Bed & Breakfast,45.206268986881284,5.740210365125705,1,1.0,44
49,Grenoble,Appartement,45.19286699521789,5.734235279574349,1,1.0,26
0,Dijon,Appartement,47.32023937659638,5.035492145373858,1,1.0,21
1,Dijon,Appartement,47.32222203874908,5.045622739205518,0,1.0,46
2,Dijon,Appartement,47.3176623500333,5.041737295363439,1,1.0,17
3,Dijon,Appartement,47.31561606079811,5.038756627521763,2,1.0,51
4,Dijon,Maison,47.3057071450919,5.010591225242443,1,1.0,20
5,Dijon,Appartement,47.32483437011319,5.02965809263573,1,1.0,31
6,Dijon,Appartement,47.32517869999368,5.042480454752471,0,1.0,41
7,Dijon,Appartement,47.32041510235858,5.047407563359282,1,1.0,51
8,Dijon,Appartement,47.32278842621323,5.046046011637022,0,1.0,37
9,Dijon,Appartement,47.32384049968752,5.041793107001264,1,1.0,71
10,Dijon,Appartement,47.32240256762551,5.0420948907433605,1,1.0,103
11,Dijon,Appartement,47.31521618102911,5.015577200831425,1,1.0,41
12,Dijon,Appartement,47.32443339949505,5.045521452173858,0,1.0,36
13,Dijon,Appartement,47.31343312064147,5.029158220213676,1,1.0,41
14,Dijon,Appartement,47.31780522777778,5.0375294669999615,1,1.0,45
15,Dijon,Maison,47.33270859287802,5.027448742027825,1,1.0,57
16,Dijon,Appartement,47.305304585862,5.012438365866951,1,1.0,20
17,Dijon,Appartement,47.324287455860734,5.039157501796561,1,1.0,31
18,Dijon,Appartement,47.30707452917448,5.023394386993922,1,1.0,72
19,Dijon,Appartement,47.316690437940565,5.02689246414645,1,1.0,51
20,Longecourt-en-Plaine,Bed & Breakfast,47.19798668937935,5.1522728402737545,1,1.0,134
21,Dijon,Appartement,47.32085799865002,5.0494476644068085,1,1.5,51
22,Brochon,Maison,47.23951050324619,4.965241357718207,1,1.0,40
23,Ouges,Appartement,47.26418795599958,5.069181627711202,0,1.0,56
24,Dijon,Villa,47.31007843965827,5.042171892175588,1,1.0,41
25,Dijon,Appartement,47.332582326018375,5.044526193053061,1,1.0,26
26,Dijon,Appartement,47.335270888188184,5.017272006307893,2,1.0,41
27,Dijon,Appartement,47.32137460437496,5.040526979426097,1,1.0,98
28,Dijon,Appartement,47.32199660318754,5.0542539596511915,1,1.0,51
29,Dijon,Appartement,47.32131760258779,5.00267096300699,1,1.0,17
30,Dijon,Appartement,47.32223636520646,5.047774332386021,1,1.0,40
31,Gevrey-Chambertin,Appartement,47.22806515165593,4.990143132808519,1,1.5,41
32,Dijon,Appartement,47.326242084052616,5.038659165234448,1,1.0,57
33,Dijon,Appartement,47.321336107032415,5.044881158769582,1,1.0,41
34,Dijon,Appartement,47.31575102878909,5.0424238477292835,1,1.0,29
35,Dijon,Appartement,47.32760325976741,5.037624625102547,1,1.0,28
36,Dijon,Appartement,47.31054964652916,5.031550947021085,1,1.0,51
37,Dijon,Appartement,47.32132696365208,5.038628163158493,1,1.0,93
38,Dijon,Appartement,47.321195221805425,5.043875679708386,0,1.0,51
39,Dijon,Appartement,47.335907037635415,5.042396013957194,1,1.0,36
40,Dijon,Maison,47.323929291999846,5.018696251518805,1,1.5,31
41,Dijon,Bed & Breakfast,47.32411440068541,5.022688111195692,1,1.0,20
42,Dijon,Appartement,47.31369590835537,5.055147820245265,2,1.0,51
43,Longvic,Appartement,47.28803662761098,5.061840704684538,1,1.0,27
44,Dijon,Appartement,47.319939561430814,5.040089219348863,0,1.0,62
45,Dijon,Appartement,47.322283509641395,5.03846514237228,1,1.0,41
46,Dijon,Appartement,47.32612987208632,5.03752562995595,0,1.0,47
47,Norges-la-Ville,Maison,47.39948204720222,5.087632563914908,1,1.5,26
48,Dijon,Appartement,47.321044523273365,5.047409409243508,1,1.0,67
49,Dijon,Appartement,47.32323361157574,5.039917280248489,0,1.0,31
0,Angers,Appartement,47.47791603070566,-0.5457997286409823,1,1.0,18
1,Angers,Appartement,47.47060012553155,-0.5541762072680868,1,1.0,47
2,Angers,Appartement,47.47748091330368,-0.5616126693409466,1,1.0,20
3,Angers,Appartement,47.477501687904805,-0.560049459735025,1,1.0,50
4,Angers,Appartement,47.4702152456846,-0.55379018197947,1,1.0,62
5,Angers,Appartement,47.455882068222365,-0.5473433553556383,1,1.0,30
6,Angers,Bed & Breakfast,47.4713670721767,-0.5455880533217681,1,1.0,31
7,Angers,Appartement,47.4775976887238,-0.5531043033527571,2,1.0,72
8,Angers,Maison,47.45108766047666,-0.5515059271462894,1,1.0,18
9,Angers,Appartement,47.477501098461765,-0.5466589484071345,1,1.0,32
10,Angers,Bed & Breakfast,47.44783006649789,-0.5417252767888705,1,1.0,20
11,Angers,Appartement,47.467090959204846,-0.5503503587978777,1,1.0,67
12,Angers,Appartement,47.46216080132034,-0.5576684236754008,1,1.0,19
13,Angers,Appartement,47.468410485128096,-0.5533569414262031,2,1.0,51
14,Angers,Appartement,47.46867787692808,-0.5536579729041434,1,1.0,72
15,Angers,Appartement,47.49524051435045,-0.5562543692452291,1,1.0,36
16,Angers,Bed & Breakfast,47.47026828504115,-0.5592327270440021,1,1.0,36
17,Angers,Appartement,47.46072395312674,-0.5467227229724926,0,0.5,24
18,Angers,Appartement,47.47411062362015,-0.5551842155152513,2,1.0,36
19,Angers,Appartement,47.462269003843225,-0.5508025148367265,2,1.5,44
20,Angers,Maison,47.45884887405249,-0.6103396322319687,1,1.0,31
21,Angers,Appartement en résidence,47.46931321039044,-0.532155666297192,1,1.0,20
22,Angers,Maison,47.458918150357164,-0.5562387219511438,1,1.0,16
23,Angers,Appartement,47.47424978292314,-0.5418813074843782,1,1.0,26
24,Angers,Appartement,47.47151295417923,-0.5412098639576104,2,1.0,83
25,Angers,Appartement,47.46397969880126,-0.5390810755150152,0,1.0,38
26,Angers,Appartement,47.47016051606963,-0.5563856519908731,1,1.0,47
27,Angers,Appartement,47.47359835605709,-0.5596673765465237,1,1.0,27
28,Angers,Maison,47.45205344135712,-0.5246628185139777,1,1.0,29
29,Angers,Maison de ville,47.47825176123013,-0.5280214791732508,1,1.0,26
30,Angers,Appartement,47.47431030623994,-0.5490672979086891,2,1.0,36
31,Angers,Appartement,47.47056909713923,-0.5309262777422743,1,1.0,17
32,Angers,Appartement,47.47722257430464,-0.5450057023418097,1,1.0,17
33,Angers,Appartement,47.45019307959639,-0.5609005457281324,1,1.0,26
34,Angers,Appartement,47.46543460716076,-0.6024172110932751,1,1.0,16
35,Angers,Appartement,47.475749778463715,-0.5982420323165394,1,1.0,17
36,Angers,Appartement,47.477661122451174,-0.544743373512151,1,1.0,26
37,Angers,Appartement,47.45804280916362,-0.5423916016139452,0,1.0,31
38,Angers,Appartement,47.46870951334565,-0.5522954626298666,1,1.0,26
39,Angers,Appartement,47.47401202211334,-0.5371677140136359,1,1.0,18
40,Angers,Appartement,47.465410549282815,-0.553934481579737,2,1.0,56
41,Angers,Appartement,47.45245955296179,-0.545112751080214,1,1.0,26
42,Angers,Appartement,47.47693040061182,-0.5488795789486288,1,1.0,28
43,Angers,Maison,47.463618144875845,-0.5500849729744224,2,1.0,41
44,Angers,Maison,47.48113193571178,-0.5371737372785191,1,1.5,26
45,Angers,Appartement,47.46000655728421,-0.5584349489143812,1,1.5,22
46,Angers,Appartement,47.47518830136154,-0.547871267349235,1,1.0,51
47,Angers,Appartement,47.463817806194456,-0.5488944802140872,1,1.0,49
48,Angers,Appartement,47.47184091376263,-0.593957853519246,1,1.0,26
49,Angers,Appartement,47.47249472950717,-0.552564971844329,1,1.0,19
0,Nîmes,Appartement,43.83818473443928,4.3583662269065995,1,1.0,31
1,Bernis,Maison,43.76929392931491,4.287880252885825,1,1.0,186
2,Nîmes,Appartement,43.83745637715771,4.360473378659645,1,1.0,31
3,Caissargues,Maison,43.79557989104377,4.376692156798465,1,1.0,26
4,Vic,Bed & Breakfast,43.939914449840444,4.352052653433516,1,1.0,56
5,Nîmes,Appartement,43.83630746352634,4.37693805455652,1,1.0,31
6,Nîmes,Loft,43.84266689244115,4.370439595849399,,1.0,51
7,Garons,Appartement,43.770114197270054,4.433136547495932,1,1.0,41
8,Nîmes,Appartement,43.831483008469995,4.355764661986365,1,1.0,26
9,Nîmes,Appartement,43.83763128373549,4.357524967878811,1,1.0,51
10,Marguerittes,Appartement,43.861916295478416,4.454123985389689,0,1.0,31
11,Nimes,Appartement,43.83140624381269,4.359323503832683,0,1.0,36
12,Nîmes,Appartement,43.82230447364799,4.358651833873965,1,1.0,32
13,Nîmes,Appartement,43.836868418331825,4.363961848494491,1,1.5,22
14,Nîmes,Appartement,43.834500572285506,4.352233085389495,1,1.0,44
15,Nîmes,Appartement,43.83440744130411,4.360035802924883,1,1.0,32
16,Nîmes,Appartement,43.8395091829851,4.360681720541189,1,1.0,31
17,Nîmes,Appartement,43.83429027897808,4.361902242262852,2,1.0,71
18,Nîmes,Maison de ville,43.832919849654715,4.366711960779153,1,1.0,47
19,Nîmes,Maison,43.83470115236947,4.350232898768544,1,1.0,30
20,Nîmes,Appartement,43.847210851197076,4.364789991243572,1,1.0,41
21,Nimes,Appartement,43.83917270022994,4.368658064706335,1,1.0,46
22,Nîmes,Maison,43.85142815645524,4.369254214635599,0,1.0,36
23,Nîmes,Appartement en résidence,43.83257766998228,4.3640748813063635,1,1.0,29
24,Nimes,Appartement,43.84319632807819,4.363372128125897,1,1.0,26
25,Nîmes,Maison,43.8301511544411,4.373043029076218,0,1.0,22
26,Nîmes,Appartement,43.83856129857081,4.359260141995858,1,1.0,36
27,Nîmes,Appartement,43.840280875454354,4.356819995319751,1,1.0,51
28,Nîmes,Appartement,43.839045516192215,4.363560151575258,1,1.0,72
29,Nîmes,Appartement en résidence,43.83902987189603,4.359429974223972,1,1.0,34
30,Nîmes,Loft,43.82983914682615,4.356186397945161,3,2.0,154
31,Nîmes,Maison,43.8652019839896,4.314410626531304,2,1.0,50
32,Nîmes,Appartement,43.83331732289867,4.358683578244973,1,1.0,44
33,Nîmes,Appartement,43.84358098977067,4.354511539191073,1,1.0,56
34,Nîmes,Appartement,43.83442808675363,4.368277836176266,1,1.0,51
35,Nîmes,Appartement,43.831117486315584,4.358966946210941,1,1.0,37
36,Clarensac,Maison,43.80017072990307,4.244903747436845,3,1.0,174
37,Nimes,Maison,43.8371765253411,4.359155469974359,1,1.0,31
38,Nimes,Bed & Breakfast,43.84906529561849,4.389193617008156,2,1.0,56
39,Nîmes,Appartement,43.854569247982795,4.356503669404237,0,1.0,36
40,Nîmes,Maison,43.832189665760374,4.357258692822258,1,1.0,40
41,Nîmes,Appartement,43.83717403026277,4.352545499881331,1,1.0,67
42,"Uchaud, Languedoc-Roussillon Midi-Pyrénées, FR",Chambres d'hôtes,43.758794967288736,4.274265530493293,1,1.0,31
43,Nimes,Appartement,43.83487766948914,4.3575554834666645,1,1.0,48
44,Nîmes,Maison,43.829844023361616,4.34780384241225,1,1.0,24
45,Marguerittes,Maison,43.87035855733342,4.46168486381504,1,1.0,40
46,Nîmes,Appartement,43.82905186516554,4.371144685696192,1,1.0,21
47,Nîmes,Maison de ville,43.83989911592838,4.3613063965672865,1,1.0,56
48,Nîmes,Appartement,43.8195182366161,4.325146792810014,0,1.0,24
49,Nîmes,Appartement,43.83975856265893,4.373671103656754,1,1.0,40
0,Villeurbanne,Appartement,45.76334952450816,4.895613284856232,1,1.0,40
1,Lyon,Appartement,45.76311570629142,4.8513372294696335,1,1.0,31
2,Lyon,Appartement,45.75365969140201,4.869507590764854,0,1.0,36
3,Villeurbanne,Appartement,45.777845950442966,4.868433860138124,1,1.0,31
4,Lyon,Appartement,45.76301378403857,4.832966477820148,1,1.0,61
5,Lyon,Appartement,45.76972360131363,4.831261143776901,0,1.0,41
6,Lyon-5E-Arrondissement,Appartement,45.76078219342494,4.796152002429535,1,1.0,28
7,Lyon,Appartement,45.763360793234796,4.85817638952457,1,1.0,62
8,Lyon,Appartement,45.74417876702754,4.846570610592535,1,1.0,31
9,Villeurbanne,Appartement,45.76965108169575,4.8651666014718975,0,1.0,55
10,Lyon,Appartement,45.76227203833217,4.867315312740042,1,1.0,41
11,Lyon,Appartement,45.74945445014603,4.880230151227615,1,1.0,53
12,Lyon,Appartement,45.74866153286887,4.875723542391776,1,1.0,51
13,Lyon,Appartement,45.76872280121761,4.850873101475406,1,1.0,82
14,Lyon,Appartement,45.74338275476312,4.837400381574593,1,1.0,56
15,Lyon,Appartement,45.75289539914579,4.882072215267794,1,0.5,26
16,lyon,Appartement,45.7683939423791,4.868878840655255,1,1.0,13
17,Lyon,Appartement,45.756132453883744,4.8647010711148635,1,1.0,36
18,Vénissieux,Appartement,45.72684612830976,4.860988361542718,1,1.0,41
19,Lyon,Appartement,45.74075856997888,4.864166843872357,0,1.0,26
20,Lyon,Bateau,45.74783241319725,4.817109221306592,1,1.0,78
21,Villeurbanne,Appartement,45.77234509737016,4.881178819215747,1,1.0,37
22,Villeurbanne,Appartement,45.778888299249914,4.8702703893655634,1,1.0,16
23,Genas,Maison,45.72772585673169,5.022068001007755,1,1.0,26
24,Lyon,Appartement,45.770944875154996,4.861630292934566,1,1.0,41
25,Lyon-1ER-Arrondissement,Appartement,45.76983046690371,4.835637453683029,0,1.0,29
26,Lyon,Appartement,45.770656278701736,4.836909423841638,1,1.0,56
27,Villeurbanne,Appartement,45.762363464634305,4.878717052184235,1,1.0,26
28,Villeurbanne,Appartement,45.767845684888556,4.901351852630365,1,1.0,78
29,Lyon,Maison,45.73659410188058,4.882375507080081,0,8.0,52
30,Lyon,Appartement,45.74697250557387,4.877526091411609,1,1.0,50
31,Bron,Appartement,45.74791031743616,4.91532437923604,1,1.0,29
32,Lyon,Appartement,45.74228111628865,4.86842565398006,1,1.0,23
33,Lyon,Appartement en résidence,45.747771682859096,4.873029779000453,0,1.0,70
34,Lyon,Appartement,45.78174953571048,4.806401845288875,1,1.0,19
35,Lyon-6E-Arrondissement,Appartement,45.76532619073421,4.850108282127833,1,1.0,30
36,Villeurbanne,Appartement,45.76276251819431,4.870999705887639,1,1.0,31
37,Lyon,Appartement,45.752573381514786,4.832495273654044,1,1.0,41
38,Lyon,Appartement,45.77051138804511,4.830645862513958,1,1.0,67
39,Caluire-et-Cuire,Appartement,45.78864388502541,4.838877644840647,1,1.0,26
40,Lyon,Appartement,45.76918440442084,4.833301098313962,1,1.0,51
41,Villeurbanne,Appartement,45.768459575622565,4.867264473613865,1,1.0,56
42,Vénissieux,Appartement,45.72461811601717,4.857616351659796,1,1.0,36
43,Villeurbanne,Appartement,45.768898973984236,4.879854237207631,1,1.0,62
44,Lyon,Appartement,45.756091924303206,4.8275523617896905,1,1.0,216
45,Lyon,Appartement,45.778156249037764,4.828865356654279,1,1.0,16
46,Meyzieu,Maison,45.76661212530505,4.995689093229699,0,1.0,29
47,Lyon,Appartement,45.77907353122849,4.8059637296507205,1,1.0,16
48,Lyon,Appartement,45.74668856264115,4.842571446889195,1,1.0,36
49,Lyon,Appartement,45.77704011341478,4.834498283376252,1,1.0,26
0,Paris,Appartement,48.866608521758245,2.356405685980998,0,1.0,38
1,Saint-Denis,Appartement,48.906132933968955,2.3596435025206253,1,2.0,47
2,Saint-Denis,Appartement,48.92330510071942,2.364308682037001,1,1.0,36
3,Saint-Denis,Appartement,48.935258911186374,2.360982966477026,1,1.0,51
4,Saint-Denis,Appartement,48.908034635047464,2.3620925041402416,1,1.0,59
5,Saint-Denis,Appartement,48.930978426908204,2.355188448139376,1,1.0,20
6,Paris,Appartement,48.824868700294225,2.3488251566858644,1,0.0,20
7,Saint-Denis,Maison,48.93367276739436,2.348297214318732,1,2.0,36
8,Saint-Denis,Appartement,48.935951396088264,2.3588628784012227,0,1.0,32
9,Saint-Denis,Appartement,48.931140524805755,2.355822495392174,2,1.0,139
10,Saint-Denis,Appartement,48.93580262182786,2.356705316957052,1,1.0,36
11,Saint-Denis,Maison,48.92756930102888,2.3646443431046724,1,1.0,56
12,Saint Denis,Appartement,48.920067296012974,2.3653939080227127,2,1.0,78
13,Saint-Denis,Appartement,48.93185937331723,2.3634854361536832,1,1.0,47
14,Saint-Denis,Appartement,48.93183617387637,2.356413454297183,1,1.0,51
15,Saint-Denis,Maison,48.945672613691606,2.3767487336291966,2,1.0,144
16,Saint-Denis,Appartement,48.9152494945081,2.3541152962429654,1,1.0,41
17,Saint-Denis,Appartement,48.919277367625796,2.3417259970814226,2,2.0,92
18,Saint-Denis,Appartement,48.93161468664905,2.3501402475194246,1,1.0,39
19,Paris,Appartement,48.8260097622146,2.3561373114704605,1,1.0,18
20,Saint-Denis,Appartement,48.93669377254822,2.352481906075209,1,1.0,67
21,Saint-Denis,Appartement,48.939460731631584,2.3634243293736925,2,1.0,51
22,Saint-Denis,Appartement,48.9115075037198,2.3595595783937147,0,1.0,47
23,Saint-Denis,Appartement,48.91648816963272,2.3542015177273248,1,1.0,83
24,Saint-Denis,Appartement,48.90846087930065,2.363886694991501,1,1.0,26
25,Saint-Denis,Appartement,48.90799014101272,2.3651890386001293,1,1.0,36
26,Saint-Denis,Autre,48.93000461166508,2.3591999667262615,0,1.0,103
27,Saint-Denis,Appartement,48.91556147603923,2.359654849186305,1,1.0,27
28,Saint-Denis,Appartement,48.942248433322995,2.352873361606286,0,1.0,34
29,Saint-Denis,Appartement,48.911427650674014,2.3586354951065,2,1.0,97
30,Saint-Denis,Maison,48.91693390184163,2.3642290395852696,1,1.0,36
31,Saint-Denis,Maison,48.929665785604236,2.3655142566096616,1,1.0,50
32,Saint-Denis,Appartement,48.92740312685221,2.368479261996033,0,1.0,78
33,Saint-Denis,Maison,48.92791303132102,2.3669452689895385,1,1.0,18
34,Saint-Denis,Appartement,48.917520287590314,2.34251556241033,1,1.0,62
35,Saint-Denis,Appartement,48.91996291319385,2.3431306978186925,0,1.0,62
36,Saint-Denis,Appartement,48.91538265564978,2.353645382836511,1,1.0,51
37,Saint-Denis,Appartement,48.917755306516675,2.3538020787296166,3,2.0,134
38,Paris,Appartement,48.872281054071834,2.345010771978478,0,1.0,40
39,Saint-Denis,Appartement,48.94188411917656,2.3502245358724743,3,1.0,62
40,Saint-Denis,Appartement,48.93407217972009,2.3559800534419773,1,1.0,103
41,Saint-Denis,Appartement,48.9264299724939,2.344275998769154,1,1.0,18
42,Saint-Denis,Appartement,48.93819094608564,2.3532325185895635,1,1.0,22
43,Saint-Denis,Maison,48.942488773695736,2.3540056819691015,2,1.0,499
44,Saint-Denis,Appartement,48.91962972803405,2.3423307432354643,1,1.0,36
45,Saint-Denis,Appartement,48.93178008526416,2.3585234230816874,2,1.0,78
46,Saint-Denis,Bed & Breakfast,48.933612275838605,2.34922417745036,1,1.0,56
47,Saint-Denis,Appartement,48.91771006821483,2.356893219537102,1,1.0,36
48,Saint-Denis,Appartement,48.932510442487214,2.3546212519427425,3,1.0,69
49,Saint-Denis,Appartement en résidence,48.93997731240657,2.3619682712349945,3,1.0,72
0,Le Mans,Maison,48.02022992932257,0.17488632537310772,1,1.5,47
1,Le Mans,Maison,47.998691104033426,0.19717588397255909,1,1.0,83
2,Le Mans,Appartement,48.000822792671016,0.19712163343834208,1,1.0,123
3,Le Mans,Appartement,48.006306380818764,0.203499058369556,1,1.0,31
4,Le Mans,Appartement,47.99811470505992,0.19731034642726245,0,1.0,41
5,Le Mans,Maison,48.02114808973291,0.18389521603319944,1,1.0,123
6,Le Mans,Appartement,48.00574856197735,0.19688038441884442,0,1.0,51
7,Le Mans,Appartement,48.006816427336716,0.19959686848223995,1,1.0,91
8,Le Mans,Appartement,47.99197973965153,0.17067245242965615,1,1.0,26
9,Le Mans,Appartement,47.984784233673,0.2212949695931049,1,1.0,103
10,Le Mans,Maison,47.99946074224588,0.19637408697209882,1,1.0,98
11,Le Mans,Maison,47.96911809205687,0.2106164355417231,1,1.0,47
12,Le Mans,Appartement,47.99495829566794,0.200117637242277,0,1.0,34
13,Le Mans,Maison,48.00048204506755,0.21365553732820908,1,1.0,67
14,Parigné-l'Évêque,Maison,47.95019908933084,0.31939143344545196,1,1.0,62
15,Le Mans,Maison,48.00557475457453,0.1827145978848611,1,1.0,36
16,Le Mans,Appartement,48.001462871727206,0.1927510520890956,1,1.0,67
17,Le Mans,Appartement,47.99269983153024,0.23487334188470724,1,1.0,23
18,Le Mans,Maison,47.99184919050417,0.17600490921937903,1,1.0,41
19,Le Mans,Maison,47.9579370320182,0.1958570696240557,1,1.5,72
20,Le Mans,Maison,48.02499248142711,0.17233913291986247,1,2.0,83
21,Le Mans,Maison,48.006596966097085,0.1788062520413372,1,2.0,72
22,Le Mans,Appartement,48.003268959469125,0.21631337669723405,1,1.0,64
23,Le Mans,Maison,47.99685720045682,0.20382449220996185,1,1.0,26
24,Le Mans,Appartement,48.009471068627285,0.19443835487927094,2,1.0,463
25,Le Mans,Maison,47.984230822213085,0.22456685805470583,1,1.0,56
26,Le Mans,Appartement,48.00602542726912,0.1943651256945134,1,1.0,41
27,Le Mans,Appartement,48.009921239141335,0.194869086962672,1,1.0,41
28,Le Mans,Maison,47.999449669762406,0.220605999461147,1,1.0,41
29,Le Mans,Appartement,48.00759835661869,0.19469820180908506,0,1.0,78
30,Le Mans,Maison,47.964679585266346,0.20120077893476318,1,1.0,78
31,Le Mans,Appartement,47.99504624559306,0.16889991730235232,1,1.0,33
32,Le Mans,Appartement,48.00635917300577,0.19635769596681218,1,1.0,41
33,Le Mans,Bed & Breakfast,48.000024064590846,0.1964548532285778,1,0.5,123
34,Le Mans,Appartement,48.006671792614846,0.1952564487250035,1,1.5,42
35,Le Mans,Appartement,47.997312244199435,0.18880639260919457,1,1.0,41
36,Le Mans,Appartement,48.01391116167609,0.1938806983892334,1,1.0,123
37,Le Mans,Appartement,48.00081850398423,0.21130932677200032,1,1.0,51
38,Le Mans,Maison,48.0144826627134,0.21367583323974343,1,2.0,36
39,Le Mans,Bed & Breakfast,47.99986470704996,0.1956899957942446,1,1.0,26
40,Le Mans,Bed & Breakfast,47.971032396678325,0.20459666142498964,1,1.0,98
41,Le Mans,Appartement en résidence,47.98829582830304,0.19728564855617733,1,1.0,26
42,Le Mans,Maison,48.00756051570222,0.20679405722516916,1,1.0,103
43,Le Mans,Appartement,47.993304743827935,0.1911919947131332,1,1.0,40
44,Le Mans,Maison de ville,47.99719364814928,0.19913302271708241,1,1.0,36
45,Le Mans,Appartement,48.009615457236855,0.1999327128709251,1,2.0,36
46,Le Mans,Maison,47.98399536148963,0.21670408767895868,1,1.5,72
47,Parigné-l'Évêque,Maison,47.936268115124626,0.36908867539619916,1,1.0,26
48,Le Mans,Maison,47.990068407332934,0.21109033076138206,1,1.0,72
49,Le Mans,Maison,48.01019377305078,0.1823652210732462,1,1.0,15
0,Clermont-Ferrand,Appartement,45.78118576854484,3.0942367853686306,1,2.5,20
1,Aubière,Chambres d'hôtes,45.7453270908663,3.110397664890583,1,1.0,27
2,Clermont-Ferrand,Appartement,45.79240970393918,3.085262164202457,1,1.0,21
3,Clermont-Ferrand,Appartement,45.77980453605381,3.083092949190292,2,1.0,29
4,Clermont-Ferrand,Maison,45.79284927083957,3.0847556281792414,1,1.5,23
5,Clermont-Ferrand,Appartement,45.770129676826755,3.082152832660334,0,1.0,44
6,Clermont-Ferrand,Appartement,45.77963230558832,3.0848813879992134,1,1.0,67
7,Chamalières,Appartement,45.77740863432214,3.066740641311824,1,1.0,47
8,Clermont-Ferrand,Maison,45.75960632720164,3.076998325289306,1,1.0,36
9,Clermont-Ferrand,Appartement,45.77998263674109,3.098547771571903,1,1.0,21
